Year,Age Group,Disease_L1,Disease_L2,Disease_L3,Disease_L4,Sex,Mortality Count
2021,50-59,Noncommunicable diseases,Sense organ diseases,Cataracts,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Uncorrected refractive errors,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Macular degeneration,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Other vision loss,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Other hearing loss,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Other sense organ disorders,,Females,0
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,,,Females,3500
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,,Females,0
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart disease,,Females,100
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart disease,,Females,1700
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Stroke,,Females,1500
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Stroke,Ischaemic stroke,Females,300
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Stroke,Haemorrhagic stroke,Females,1200
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",,Females,100
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Other circulatory diseases,,Females,100
2021,50-59,Noncommunicable diseases,Respiratory diseases,,,Females,300
2021,50-59,Noncommunicable diseases,Respiratory diseases,Chronic obstructive pulmonary disease,,Females,200
2021,50-59,Noncommunicable diseases,Respiratory diseases,Asthma,,Females,100
2021,50-59,Noncommunicable diseases,Respiratory diseases,Other respiratory diseases,,Females,100
2021,50-59,Noncommunicable diseases,Digestive diseases,,,Females,500
2021,50-59,Noncommunicable diseases,Digestive diseases,Peptic ulcer disease,,Females,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,,Females,300
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis B,Females,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis C,Females,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to alcohol use,Females,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Other liver cirrhosis,Females,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Appendicitis,,Females,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Gastritis and duodenitis,,Females,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Paralytic ileus and intestinal obstruction,,Females,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Inflammatory bowel disease,,Females,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Gallbladder and biliary diseases,,Females,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Pancreatitis,,Females,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Other digestive diseases,,Females,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,,,Females,900
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,,Females,700
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Acute glomerulonephritis,Females,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Chronic kidney disease due to diabetes,Females,400
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Other chronic kidney disease,Females,300
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Benign prostatic hyperplasia,,Females,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Urolithiasis,,Females,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Other urinary diseases,,Females,200
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Infertility,,Females,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Gynecological diseases,,Females,0
2021,50-59,Noncommunicable diseases,Skin diseases,,,Females,100
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,,,Females,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Rheumatoid arthritis,,Females,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Osteoarthritis,,Females,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Gout,,Females,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Back and neck pain,,Females,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Other musculoskeletal disorders,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Neural tube defects,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Cleft lip and cleft palate,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Down syndrome,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Congenital heart anomalies,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Other chromosomal anomalies,,Females,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Other congenital anomalies,,Females,0
2021,50-59,Noncommunicable diseases,Oral conditions,,,Females,0
2021,50-59,Noncommunicable diseases,Oral conditions,Dental caries,,Females,0
2021,50-59,Noncommunicable diseases,Oral conditions,Periodontal disease,,Females,0
2021,50-59,Noncommunicable diseases,Oral conditions,Edentulism,,Females,0
2021,50-59,Noncommunicable diseases,Oral conditions,Other oral disorders,,Females,0
2021,50-59,Noncommunicable diseases,Sudden infant death syndrome,,,Females,0
2021,50-59,Injuries,,,,Females,400
2021,50-59,Injuries,Unintentional injuries,,,Females,300
2021,50-59,Injuries,Unintentional injuries,Road injury,,Females,200
2021,50-59,Injuries,Unintentional injuries,Poisonings,,Females,0
2021,50-59,Injuries,Unintentional injuries,Falls,,Females,0
2021,50-59,Injuries,Unintentional injuries,"Fire, heat and hot substances",,Females,0
2021,50-59,Injuries,Unintentional injuries,Drowning,,Females,0
2021,50-59,Injuries,Unintentional injuries,Exposure to mechanical forces,,Females,0
2021,50-59,Injuries,Unintentional injuries,Natural disasters,,Females,0
2021,50-59,Injuries,Unintentional injuries,Other unintentional injuries,,Females,100
2021,50-59,Injuries,Intentional injuries,,,Females,100
2021,50-59,Injuries,Intentional injuries,Self-harm,,Females,100
2021,50-59,Injuries,Intentional injuries,Interpersonal violence,,Females,0
2021,50-59,Injuries,Intentional injuries,Collective violence and legal intervention,,Females,0
2021,50-59,Injuries,Other COVID-19 pandemic-related outcomes,,,Females,300
2020,15-29,All Causes,,,,Persons,4400
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",,,,Persons,600
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,,,Persons,400
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Tuberculosis,,Persons,100
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Syphilis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Chlamydia,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gonorrhoea,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Trichomoniasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gential Herpes,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Other STDs,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,HIV/AIDS,,Persons,100
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Diarrhoeal diseases,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Whooping cough,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Diphtheria,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Measles,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Tetanus,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Meningitis,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Encephalitis,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis A,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis B,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis C,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis E,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Malaria,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Trypanosomiasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Chagas disease,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Schistosomiasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Leishmaniasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,lymphatic filariasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Onchocerciasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Cysticercosis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Echinococcosis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Dengue,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Trachoma,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Yellow fever,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Rabies,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",10.,,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",10.,,Ascariasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",10.,,Trichuriasis,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",10.,,Hookworm disease,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",10.,,Food-borne trematodes,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",11.,,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",12.,,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,,,Persons,200
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Lower respiratory infections,,Persons,200
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,COVID-19,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Upper respiratory infections,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Otitis media,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Preterm birth complications,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Birth asphyxia and birth trauma,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Neonatal sepsis and infections,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Other neonatal conditions,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Protein-energy malnutrition,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iodine deficiency,,Persons,0
2020,15-29,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Vitamin A deficiency,,Persons,0
